distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,datetime,temp,location,clouds,pressure,rain,humidity,wind
2.48,Uber,South Station,Beacon Hill,9,1,99708592-6899-4931-8e41-627e00fbf5f3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 01:27,38.34,Beacon Hill,0.58,997.48,0,0.72,10.43
2.2,Uber,Haymarket Square,Back Bay,19.5,1,ac5744d7-897c-42c3-8033-cf08f479a07a,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 01:32,38.46,Back Bay,0.65,997.43,0,0.72,10.06
1.32,Lyft,West End,North End,19.5,1,ba09e4dc-f993-4eff-8143-8e43c789f961,lyft_lux,Lux Black,29-11-2018 02:32,38.08,North End,0.37,998.28,0,0.71,10.82
1.61,Uber,Haymarket Square,Theatre District,19,1,41c59436-535d-4fac-aac3-f273fc1cd95d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 23:02,39.88,Theatre District,0.98,995.04,0,0.64,10.05
0.55,Uber,South Station,Theatre District,0,1,1a66546b-7ebd-4f54-9f06-56a3e97ebff4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 14:06,38.51,Theatre District,0.48,991.69,0,0.67,11.26
2,Lyft,North Station,South Station,16.5,1,38fee93a-be78-41e6-979f-b1c385f46e46,lyft_plus,Lyft XL,28-11-2018 14:02,38.45,South Station,0.49,991.65,0,0.67,11.25
3.26,Lyft,Fenway,Theatre District,38.5,1,f0585b03-2c6a-432b-8ed7-9979757a1b55,lyft_luxsuv,Lux Black XL,14-12-2018 01:45,30.02,Theatre District,0.78,1035.03,0,0.69,2.38
0.62,Uber,West End,Haymarket Square,16,1,6baaa196-be7e-4c0e-b857-148b4c9a9d14,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 21:32,40.57,Haymarket Square,0.83,994.01,0,0.65,9.59
3,Lyft,Theatre District,Boston University,7,1,93a59f15-5e01-4cf9-acea-08d8bd278053,lyft_line,Shared,29-11-2018 00:37,38.65,Boston University,0.75,996.83,0,0.69,10.79
2.58,Uber,Beacon Hill,South Station,0,1,8a5e23d8-8d80-44eb-863f-a9f7736aaf85,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 02:32,39.21,South Station,0.37,998.29,0,0.68,10.85
1.03,Uber,North Station,North End,10.5,1,ea93f172-e376-4a71-8d8a-dfa299bcc264,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 00:02,39.21,North End,0.82,996.07,0,0.66,10.75
2.5,Uber,Beacon Hill,South Station,18.5,1,86fad34f-0734-4296-9446-63b8f5e56f40,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 16:32,41.24,South Station,0.67,991.61,0,0.63,10.43
1.09,Lyft,North End,North Station,26,1,c398c6da-fb59-4f9b-b428-01b5fda2dd29,lyft_luxsuv,Lux Black XL,26-11-2018 14:35,43.05,North Station,0.9,1014.56,0.004,0.91,3.81
2.39,Lyft,Beacon Hill,Fenway,7,1,409dc68c-b97c-48a5-9b97-433be5c49a8a,lyft_line,Shared,28-11-2018 14:02,38.48,Fenway,0.49,991.67,0,0.67,11.49
2.32,Uber,Fenway,Beacon Hill,0,1,2c6edbd7-1613-45d0-8d5e-ca4c784f0be0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,29-11-2018 01:27,38.34,Beacon Hill,0.58,997.48,0,0.72,10.43
3.3,Uber,Northeastern University,North Station,10.5,1,c5569767-79f5-4f64-b7b3-61bd010692c1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 04:02,37.64,North Station,0.62,998.37,0,0.71,9.3
3.24,Uber,North Station,Northeastern University,19.5,1,569d0e40-3f3b-4c5e-83be-303eb1c9f656,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 00:02,39.1,Northeastern University,0.83,996.1,0,0.67,10.66
1.11,Uber,West End,North End,14,1,a8bb5cc9-5769-4f99-9601-7a52916ad42c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 07:34,35.04,North End,0.14,991.75,0,0.8,6.72
2.39,Lyft,Back Bay,Haymarket Square,9,1,cd240b5a-ca88-45e3-91c9-ee5df81b3887,lyft,Lyft,28-11-2018 14:02,38.39,Haymarket Square,0.48,991.64,0,0.67,11.36
1.1,Lyft,North Station,North End,3.5,1,2bfe9d57-f33e-48f9-9295-3450704a5191,lyft_line,Shared,28-11-2018 07:31,34.91,North End,0.13,991.59,0,0.8,6.66
2.8,Uber,Boston University,West End,17.5,1,65adca45-3b9a-450b-9728-eedfa3ddc250,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 15:02,39.55,West End,0.26,991.73,0,0.65,8.17
2.8,Uber,Boston University,West End,11,1,993bb6a8-edd7-47e1-9769-b02423d1142d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 02:32,37.91,West End,0.37,998.29,0,0.72,10.74
0.56,Uber,Haymarket Square,North Station,26.5,1,395899c0-3b1b-4661-851a-613d276baffd,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26-11-2018 06:49,41.11,North Station,0.98,1014.35,0,0.92,1.81
1.8,Uber,Northeastern University,Theatre District,10.5,1,50e93408-3a8b-4216-ab88-82d46ccda27e,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,27-11-2018 00:58,43.95,Theatre District,0.98,1005.98,0.1884,0.9,9.95
2.19,Uber,North End,Beacon Hill,9.5,1,c17f4698-0eee-42e4-94e8-a1046d683fc6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 23:45,39.39,Beacon Hill,0.87,995.86,0,0.66,10.3
1.49,Uber,Back Bay,Fenway,0,1,eb60b650-152d-4299-ae1d-3845d1e4a11d,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 23:02,39.85,Fenway,0.98,995.06,0,0.64,9.9
3.27,Lyft,North Station,Fenway,13.5,1,e50f2e93-aa9c-4b37-a341-ffad1e9ae686,lyft,Lyft,29-11-2018 02:32,37.93,Fenway,0.37,998.28,0,0.71,10.88
3.47,Lyft,Back Bay,North End,22.5,1,969acbbe-4ca1-4456-a268-aa574eae963b,lyft_premier,Lux,28-11-2018 17:02,41.39,North End,0.92,991.49,0,0.63,9.25
1.82,Uber,Back Bay,Fenway,0,1,ae3886a9-56a6-43f9-b344-855ef181b0a9,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 09:50,33.46,Fenway,0.13,991.22,0,0.83,5.34
1.16,Uber,West End,North End,7,1,0e162566-a759-47ea-8b5b-a9248c129909,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 06:49,37.91,North End,0.98,1000.16,0,0.69,10.02
3.04,Uber,West End,Boston University,8.5,1,b94876cc-e0ba-4878-96cb-0abd469a985a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 02:06,38.44,Boston University,0.51,997.92,0,0.7,10.13
1.22,Lyft,Beacon Hill,Haymarket Square,13.5,1,97a532bb-d063-4751-9c9e-d8c5db6d5f4c,lyft_premier,Lux,29-11-2018 02:32,38.05,Haymarket Square,0.37,998.28,0,0.71,10.79
1.22,Lyft,Beacon Hill,Haymarket Square,9,1,bf4ffbcc-c087-4bfb-9480-9f7ec881462a,lyft,Lyft,29-11-2018 01:09,38.58,Haymarket Square,0.67,997.22,0,0.71,10.1
2.45,Lyft,Beacon Hill,North End,16.5,1,f1b73fc2-102d-4dd0-b89b-bffa85cd1c4f,lyft_plus,Lyft XL,29-11-2018 02:32,38.08,North End,0.37,998.28,0,0.71,10.82
3.26,Uber,Northeastern University,Financial District,11.5,1,d44dd63a-3f8d-4f8e-9a53-2a256f347c70,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 07:31,35.83,Financial District,0.15,991.76,0,0.77,6.67
2.32,Uber,Fenway,Beacon Hill,14.5,1,cad00ad1-c166-422c-96b0-aab58d21f7b1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,27-11-2018 01:17,44.1,Beacon Hill,0.99,1005.37,0.2398,0.9,11.22
1.38,Lyft,Haymarket Square,Beacon Hill,16.5,1,868dff65-08cf-41cc-aaca-b850a5a9b845,lyft_lux,Lux Black,26-11-2018 06:16,40.47,Beacon Hill,1,1014.18,0,0.91,1.22
1.64,Uber,Back Bay,Northeastern University,25,1,c8511b65-d4e3-405b-a8f4-408621a1fb23,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 00:45,38.75,Northeastern University,0.04,992.12,0,0.73,7.43
2.14,Uber,South Station,West End,8.5,1,1612fd02-ee3f-4cc9-9977-a9693e549a94,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 07:34,34.95,West End,0.15,991.76,0,0.8,6.66
1.45,Lyft,Back Bay,Fenway,26,1,5b7622c3-6220-47d3-999f-62ad47e1637c,lyft_luxsuv,Lux Black XL,28-11-2018 11:32,32.96,Fenway,0.36,991.07,0,0.83,6.4
1.57,Uber,North End,Theatre District,7.5,1,3f2129c1-269d-44df-8e12-6cdcb1e96142,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,27-11-2018 01:45,44.09,Theatre District,1,1004.19,0.7222,0.91,12.45
1.35,Uber,North End,Beacon Hill,0,1,b37d00e6-2abb-4789-ae41-4a4a4be30ef2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 15:02,39.45,Beacon Hill,0.27,991.74,0,0.65,8.17
3.2,Lyft,Fenway,North Station,16.5,1,bb22575a-8f6b-4e8c-bcd7-19ae1791be22,lyft_plus,Lyft XL,28-11-2018 00:45,38.87,North Station,0.04,992.09,0,0.73,7.52
1.5,Uber,North Station,South Station,26.5,1,f5623d0f-8d32-4d81-9242-28048fd9ce4f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 21:02,41.31,South Station,0.93,993.45,0,0.63,8.55
2.88,Lyft,Boston University,West End,26,1,ab13771c-c248-4163-915a-4625b083df8e,lyft_lux,Lux Black,29-11-2018 02:09,38.27,West End,0.49,997.92,0.002,0.7,10.4
1.1,Lyft,North End,Financial District,3.5,1,f680e1d5-196b-4f34-ac53-59f63559a173,lyft_line,Shared,28-11-2018 09:34,34.15,Financial District,0.42,991.8,0,0.81,6.02
4.72,Lyft,Financial District,Boston University,22.5,1,a700606f-852d-4ba8-a910-8f401ffcd4fb,lyft_plus,Lyft XL,28-11-2018 20:32,41.19,Boston University,1,993.32,0,0.64,9.67
1.3,Uber,Theatre District,South Station,27.5,1,cd3bcaab-e23e-45fd-92c9-c1005aed45cf,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 14:02,38.45,South Station,0.49,991.65,0,0.67,11.25
1.56,Uber,Back Bay,Boston University,8.5,1,4735ff2d-69a5-4a31-a106-4e971d687400,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 00:37,38.65,Boston University,0.75,996.83,0,0.69,10.79
3.1,Uber,North Station,Boston University,0,1,b91eb266-8505-42c8-bddf-76107fd91c13,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 09:32,33.59,Boston University,0.42,991.81,0,0.83,5.78
3.16,Uber,North End,Back Bay,0,1,c994f741-9244-4841-9770-af442690ff51,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 23:02,39.99,Back Bay,0.98,995.05,0,0.63,9.97
1.3,Uber,Theatre District,South Station,8.5,1,1001e606-d9c5-4e95-ac90-852bb703a7b1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 17:32,41.61,South Station,0.85,991.66,0,0.63,9.94
3.3,Uber,Northeastern University,North Station,36,1,40c4aa3c-c923-43df-8d4f-615645570ba1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 12:02,34.62,North Station,0.83,991.2,0,0.75,6.36
2.62,Uber,Boston University,Theatre District,0,1,e3e36b81-2ab8-476b-81d8-6e4fe7506193,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 07:34,34.91,Theatre District,0.15,991.77,0,0.8,6.69
4.72,Uber,Financial District,Boston University,8,1,a75c121e-3d5a-4a0a-923d-bc6b5b6f4e6d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 09:48,33.53,Boston University,0.39,991.96,0,0.83,6.79
2.35,Lyft,Boston University,Beacon Hill,13.5,1,34aab581-fc6d-4838-b1bd-c35c4edafb42,lyft_plus,Lyft XL,29-11-2018 01:51,38.51,Beacon Hill,0.58,997.63,0.002,0.7,9.92
1.93,Uber,Northeastern University,Beacon Hill,0,1,5bccf70e-0ea7-4043-85a3-09be0820051e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 09:29,40.87,Beacon Hill,1,1014.75,0,0.93,1.23
0.54,Uber,Financial District,South Station,9,1,86461a68-5504-4f0d-bd6d-f89612638971,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 23:53,39.67,South Station,0.86,995.96,0,0.65,10.6
2.6,Uber,Financial District,Northeastern University,16,1,fb48a270-c862-44b8-b2bf-78e8839a8104,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 17:02,41.53,Northeastern University,0.91,991.51,0,0.62,9.21
2.83,Lyft,Boston University,West End,22.5,1,44283c44-476c-4366-b121-8698009217dd,lyft_premier,Lux,29-11-2018 04:46,37.74,West End,0.45,998.91,0,0.7,9.37
0.4,Uber,North Station,Haymarket Square,8.5,1,6a3c90d7-8a3d-4695-97dd-94083336ef8f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 09:32,33.38,Haymarket Square,0.42,991.79,0,0.84,5.92
1,Uber,Financial District,Haymarket Square,7.5,1,c8207921-76d3-40d8-a6f9-60bc0796d7f1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 01:02,38.69,Haymarket Square,0.7,997.11,0,0.71,9.95
1.21,Uber,North End,Financial District,16,1,1f213ab8-aee4-41ff-913b-01b1a0156540,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 11:06,33.78,Financial District,0.37,990.68,0,0.8,6.63
2.32,Uber,Fenway,Beacon Hill,11.5,1,76af3c4c-1482-4b42-b4cf-26599795c872,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,29-11-2018 02:09,38.38,Beacon Hill,0.49,997.93,0.002,0.7,10.38
2.19,Uber,North End,Beacon Hill,17.5,1,852a4b44-b040-4791-92e3-503bc55941d7,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 01:27,38.34,Beacon Hill,0.58,997.48,0,0.72,10.43
0.91,Uber,Beacon Hill,Haymarket Square,0,1,b7bae6b8-7046-44c7-bec8-c29f44304046,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 07:33,35.02,Haymarket Square,0.15,991.75,0,0.8,6.68
2.33,Uber,North End,Back Bay,9.5,1,a96df960-1778-4a94-bcbb-c3d178547c17,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,27-11-2018 00:43,43.82,Back Bay,0.97,1005.87,0.2039,0.91,11.02
1,Lyft,Haymarket Square,Financial District,16.5,1,24a32a05-ff1c-48a8-bb53-830ca0fa1809,lyft_lux,Lux Black,26-11-2018 04:55,40.67,Financial District,0.94,1013.76,0,0.92,2.92
1.11,Lyft,North End,Financial District,16.5,1,c23be1bc-fa52-4090-81c3-d7743bc2b703,lyft_lux,Lux Black,28-11-2018 14:32,39.14,Financial District,0.45,991.94,0,0.66,11.12
1.16,Uber,Theatre District,Haymarket Square,26.5,1,3119dbd8-06e8-4f18-90c6-fadc6558c4be,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 02:09,38.37,Haymarket Square,0.49,997.92,0.002,0.7,10.45
1.16,Uber,Theatre District,Haymarket Square,8.5,1,0a7fb79f-a57c-4e92-9e31-e60081e6d65a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,26-11-2018 21:35,44.55,Haymarket Square,0.92,1009.04,0,0.86,9.45
1.53,Lyft,Back Bay,Northeastern University,22.5,1.25,cd3c2971-8b6f-4804-90fd-0bb11fa13bdf,lyft_lux,Lux Black,28-11-2018 09:50,33.38,Northeastern University,0.13,991.22,0,0.83,5.38
1.57,Uber,North End,Theatre District,7.5,1,51413057-f0b1-42b2-9b3b-1621dc4effc6,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 01:02,38.58,Theatre District,0.71,997.13,0,0.71,9.97
2.72,Uber,West End,Fenway,30.5,1,cc5d491f-de8c-4f9f-924a-85a9b5378b20,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 01:09,38.48,Fenway,0.68,997.26,0,0.71,9.97
1.63,Lyft,North End,North Station,13.5,1,1d861d7d-93d5-4a4c-821f-728489ba0400,lyft_plus,Lyft XL,28-11-2018 07:34,34.97,North Station,0.13,991.57,0,0.8,6.71
1.71,Lyft,West End,South Station,22.5,1,8fbf0346-0a86-467c-b00d-561de1a0bb23,lyft_lux,Lux Black,26-11-2018 05:29,40.28,South Station,0.92,1013.8,0,0.94,2.82
0.62,Uber,South Station,Theatre District,8.5,1,aba6094b-ab50-4291-86a2-5115c60f1306,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,29-11-2018 04:09,37.47,Theatre District,0.59,998.46,0,0.71,9.49
1.91,Uber,Theatre District,Northeastern University,16,1,7cfe35dd-8994-4499-a664-0d33579ab075,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 11:02,33.28,Northeastern University,0.38,990.65,0,0.82,6.48
1.61,Uber,Haymarket Square,Theatre District,19.5,1,aaf1cd3d-22ff-46a7-8a39-352a2d7a08b8,6c84fd89-3f11-4782-9b50-97c468b19529,Black,27-11-2018 00:58,43.95,Theatre District,0.98,1005.98,0.1884,0.9,9.95
1.61,Uber,Haymarket Square,Theatre District,10,1,d9ce1ec5-7df6-4901-a326-1e4002408379,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 11:06,33.29,Theatre District,0.38,990.68,0,0.82,6.61
1.61,Uber,Haymarket Square,Theatre District,9,1,f2806753-47d4-4c5a-b487-c91640e00e0e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,28-11-2018 10:02,33.1,Theatre District,0.13,991.18,0,0.84,5.59
1.44,Uber,Boston University,Back Bay,8.5,1,cab52bac-3c8e-4518-a1bc-17e9bce6d399,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,26-11-2018 04:41,40.63,Back Bay,0.86,1014.17,0,0.93,2.59
2.58,Uber,Beacon Hill,South Station,20.5,1,7c811fe9-9285-4fae-9681-db1a9d944ad1,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 07:34,35.83,South Station,0.15,991.77,0,0.77,6.74
3.14,Lyft,Fenway,Theatre District,7,1,5f8424b1-2a7d-4753-8fe1-f38cc6900f70,lyft_line,Shared,28-11-2018 07:31,34.93,Theatre District,0.15,991.77,0,0.8,6.63
2.66,Uber,Fenway,Theatre District,28,1,ad76c6b9-0352-4980-affb-132cb0581ef8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,29-11-2018 04:39,37.19,Theatre District,0.47,998.84,0,0.73,10.19
2.9,Lyft,Back Bay,North End,19.5,1,c41843b9-c307-4bc8-9b1c-48c307e70d9e,lyft_premier,Lux,28-11-2018 19:02,41.07,North End,1,991.81,0,0.64,9.53
2.32,Uber,Haymarket Square,Back Bay,22.5,1,5443a55b-40cc-4a00-a971-cf93a1d7f922,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 07:31,35.01,Back Bay,0.16,991.78,0,0.8,6.56
0.59,Lyft,South Station,Theatre District,16.5,1,30b4adf1-b3a3-4a87-8c07-b90f268463b9,lyft_lux,Lux Black,28-11-2018 13:32,37.5,Theatre District,0.54,991.79,0,0.7,7.25
1.22,Uber,Northeastern University,Back Bay,7.5,1,5432ffc2-f412-40b8-ad98-e027cd0d39ed,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 02:02,38.51,Back Bay,0.54,997.83,0,0.7,10.23
1.5,Lyft,Boston University,Back Bay,13.5,1,f7069c43-389b-4f3b-bf65-a7f94e25ef7d,lyft_plus,Lyft XL,28-11-2018 13:02,36.88,Back Bay,0.64,991.57,0,0.7,6.47
2.72,Uber,West End,Fenway,9,1,af71ac42-de43-4aa7-b742-1fdcd7f25550,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,02-12-2018 19:53,50.29,Fenway,1,1004.06,0,0.93,2.47
2.47,Lyft,Beacon Hill,South Station,16.5,1,492e70b2-8166-4c55-826a-ff9f612d7a0d,lyft_plus,Lyft XL,27-11-2018 01:45,44.31,South Station,1,1004.19,0.7505,0.9,12.48
5.42,Lyft,Boston University,Financial District,47.5,1,13a794be-bc77-4989-91cb-62107de17764,lyft_luxsuv,Lux Black XL,28-11-2018 09:43,34.16,Financial District,0.4,991.96,0,0.81,6.84
2.5,Uber,Beacon Hill,South Station,21.5,1,19ca4121-1bdd-4290-a3cc-66bfd7bcdce9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,29-11-2018 01:02,36.8,South Station,0.71,997.12,0,0.76,10.01
3.44,Uber,Back Bay,South Station,0,1,8278a772-4482-46da-b2c3-37c67812cd14,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 13:32,38.39,South Station,0.55,991.84,0,0.68,6.83
3.29,Lyft,Back Bay,South Station,10.5,1,5aac3c7f-a2d1-4ec9-802a-52c7e5335641,lyft,Lyft,26-11-2018 07:46,42.69,South Station,0.94,1014.19,0,0.88,1.97
2.98,Uber,Theatre District,Boston University,0,1,470acddf-195b-4cd8-b96d-9ac170a087dc,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,28-11-2018 14:02,38.34,Boston University,0.48,991.66,0,0.67,11.62
2.72,Uber,West End,Fenway,22.5,1,685b6a53-fb0d-4522-b2c4-5296538699f3,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 18:02,41.37,Fenway,0.96,991.49,0.003,0.63,9.48
0.99,Uber,Financial District,Haymarket Square,8,1,f59c5533-70e3-43b7-b64d-efa6dd7fc229,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,29-11-2018 06:41,37.59,Haymarket Square,0.61,1000.59,0,0.71,10.58
2.93,Lyft,Boston University,West End,19.5,1,06d91e78-5ead-46a5-86c7-62e584d63844,lyft_plus,Lyft XL,28-11-2018 10:02,33.14,West End,0.13,991.17,0,0.84,5.55
2.17,Uber,South Station,North Station,18.5,1,d3295997-dead-47a6-8ca3-79ec4319a98d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,26-11-2018 19:05,45.8,North Station,0.97,1010.98,0,0.84,8.03
3.22,Uber,North Station,Northeastern University,17.5,1,7ece869c-8cf4-43b1-94d7-e7be576947af,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,29-11-2018 00:49,38.7,Northeastern University,0.77,996.82,0,0.7,9.67
1.36,Lyft,Beacon Hill,Haymarket Square,13.5,1,e135fe22-e665-4b1b-910f-ae316913d613,lyft_premier,Lux,29-11-2018 06:41,37.59,Haymarket Square,0.61,1000.59,0,0.71,10.58
2.42,Lyft,Beacon Hill,Fenway,27.5,1,707d51b7-0757-4e92-b39b-f1ceb067ec2a,lyft_luxsuv,Lux Black XL,28-11-2018 12:32,35.95,Fenway,0.73,991.33,0,0.72,7.56
3,Lyft,Northeastern University,West End,9,1,518bee57-15e2-49f5-899d-abbd70a749dd,lyft_line,Shared,29-11-2018 00:02,39.1,West End,0.83,996.07,0,0.67,10.69
1.34,Uber,Fenway,Back Bay,11.5,1,af4d3c42-106b-46f5-97b4-33a9198e7c1a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,28-11-2018 23:49,39.4,Back Bay,0.87,995.92,0,0.66,10.38
3.1,Lyft,Boston University,Theatre District,10.5,1,10cc9bf2-c2c8-4f13-8f01-dc17aa5b974e,lyft,Lyft,26-11-2018 21:05,44.69,Theatre District,1,1009.11,0,0.85,9.3
2.27,Uber,Boston University,Beacon Hill,0,1,0eb1f051-6998-42f6-af63-ca46f1c250c7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,26-11-2018 10:05,40.77,Beacon Hill,1,1014.75,0,0.93,1.85
3.15,Lyft,Boston University,North Station,34,1,42d36435-822b-4e18-bbb5-66c5e9f00d8b,lyft_luxsuv,Lux Black XL,28-11-2018 11:02,33.27,North Station,0.37,990.64,0,0.82,6.52
0.99,Uber,Financial District,Haymarket Square,8,1,15f858b4-6d87-4986-b97b-55592954791d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 21:02,41.14,Haymarket Square,0.93,993.44,0,0.63,8.49
3.14,Lyft,West End,Boston University,19.5,1,a424d19e-d8d7-4470-a230-38c1aba2ffc1,lyft_premier,Lux,28-11-2018 10:32,32.98,Boston University,0.17,991.43,0,0.84,6.27
1.79,Uber,Back Bay,Haymarket Square,9.5,1,e786674d-a22b-4ac7-ad32-2e47f08db7ba,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,28-11-2018 13:32,37.96,Haymarket Square,0.55,991.82,0,0.69,6.72
1.26,Lyft,Theatre District,Haymarket Square,13.5,1,6bc1edd5-56b2-448c-a857-76846cf3763d,lyft_premier,Lux,26-11-2018 06:49,41.13,Haymarket Square,0.98,1014.35,0,0.92,1.82
3.05,Uber,West End,Boston University,35.5,1,8d179dee-9924-4c7c-964b-4b373bf495d3,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 07:31,35,Boston University,0.16,991.78,0,0.8,6.44
3.3,Uber,Northeastern University,North Station,25,1,34d11bf5-cace-4247-951c-1d98880c9837,6c84fd89-3f11-4782-9b50-97c468b19529,Black,28-11-2018 23:02,39.9,North Station,0.98,995.03,0,0.64,9.99
1.81,Uber,Northeastern University,Theatre District,23.5,1,18b40478-68db-4a6a-a385-c9b20920621c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,26-11-2018 19:05,45.77,Theatre District,0.97,1010.97,0,0.84,8.03
1.17,Lyft,Theatre District,South Station,9,1.25,7b71a483-950c-48e4-adb1-a3bca2c7855f,lyft,Lyft,29-11-2018 01:02,36.8,South Station,0.71,997.12,0,0.76,10.01
2.01,Lyft,Theatre District,Northeastern University,5,1,e16f733b-1393-4db5-8003-196700f26477,lyft_line,Shared,27-11-2018 00:58,43.87,Northeastern University,0.98,1005.93,0.1624,0.91,9.85
3.04,Uber,West End,Boston University,32.5,1,d09f3a88-b4c9-4bf8-b4c2-650929c502d9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,28-11-2018 14:02,38.34,Boston University,0.48,991.66,0,0.67,11.62
4.74,Uber,Northeastern University,Financial District,13,1,06d916bd-d779-4042-a0f6-4a4c607ee1f1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,28-11-2018 23:02,40.49,Financial District,0.98,995.03,0,0.62,10.08
